,question,answer
432,What’s the Afternoon traffic traffic like in Gangnam?,"The requested Afternoon traffic congestion in Gangnam is 
내선 :17:00 - 116.5, 17:30 - 4.1, 18:00 - 121.1, 18:30 - 78.5, 19:00 - 63.6, 19:30 - 65.7. mean congestion is 74.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 71.8, 17:30 - 69.1, 18:00 - 0.4, 18:30 - 71.7, 19:00 - 100.8, 19:30 - 109.5. mean congestion is 70.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
433,What’s the crowd level in Gangnam during Afternoon traffic?,"The requested Afternoon traffic congestion in Gangnam is 
내선 :17:00 - 91.4, 17:30 - 83.4, 18:00 - 78.0, 18:30 - 55.0, 19:00 - 56.5, 19:30 - 40.1. mean congestion is 67.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 85.2, 17:30 - 90.7, 18:00 - 128.4, 18:30 - 114.5, 19:00 - 89.7, 19:30 - 33.3. mean congestion is 90.3. This time period is crowded, so we recommend visiting during a different time.
"
434,How much foot traffic does Myeongdong have at Afternoon traffic?,"The requested Afternoon traffic congestion in Myeongdong is 
내선 :17:00 - 61.9, 17:30 - 83.7, 18:00 - 100.0, 18:30 - 56.5, 19:00 - 96.3, 19:30 - 47.4. mean congestion is 74.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 20.3, 17:30 - 44.0, 18:00 - 24.3, 18:30 - 88.0, 19:00 - 8.7, 19:30 - 4.1. mean congestion is 31.6. This time period is not busy, so it's a good time to visit.
"
435,Is Hongdea busy around Evening commute?,"The requested Evening commute congestion in Hongdea is 
상선 :17:00 - 118.4, 17:30 - 43.1, 18:00 - 36.1, 18:30 - 0.7, 19:00 - 75.1, 19:30 - 120.7. mean congestion is 65.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 30.1, 17:30 - 87.6, 18:00 - 78.5, 18:30 - 40.1, 19:00 - 56.0, 19:30 - 1.9. mean congestion is 49.0. This time period is not busy, so it's a good time to visit.
"
436,How dense is the crowd in Myeongdong around Post-work rush?,"The requested Post-work rush congestion in Myeongdong is 
내선 :17:00 - 93.3, 17:30 - 50.5, 18:00 - 3.5, 18:30 - 75.2, 19:00 - 81.5, 19:30 - 39.9. mean congestion is 57.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 41.7, 17:30 - 123.7, 18:00 - 81.3, 18:30 - 39.3, 19:00 - 49.8, 19:30 - 122.9. mean congestion is 76.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
437,Is Myeongdong busy around Dawn hours?,"The requested Dawn hours congestion in Myeongdong is 
상선 :5:30 - 64.2, 6:00 - 7.8, 6:30 - 0.8. mean congestion is 24.3. This time period is not busy, so it's a good time to visit.
하선 :5:30 - 17.5, 6:00 - 3.3, 6:30 - 79.3. mean congestion is 33.4. This time period is not busy, so it's a good time to visit.
"
438,How crowded is Hongdea around Evening peak?,"The requested Evening peak congestion in Hongdea is 
상선 :17:00 - 54.9, 17:30 - 121.5, 18:00 - 44.0, 18:30 - 37.9, 19:00 - 118.3, 19:30 - 99.7. mean congestion is 79.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 129.5, 17:30 - 16.8, 18:00 - 92.8, 18:30 - 35.9, 19:00 - 98.3, 19:30 - 123.2. mean congestion is 82.8. This time period is crowded, so we recommend visiting during a different time.
"
439,What’s the crowd situation in Myeongdong at Daybreak?,"The requested Daybreak congestion in Myeongdong is 
내선 :5:30 - 69.4, 6:00 - 39.3, 6:30 - 97.1. mean congestion is 68.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :5:30 - 9.8, 6:00 - 40.5, 6:30 - 88.3. mean congestion is 46.2. This time period is not busy, so it's a good time to visit.
"
440,How packed does Gangnam get around Evening rush?,"The requested Evening rush congestion in Gangnam is 
상선 :17:00 - 108.9, 17:30 - 113.6, 18:00 - 19.2, 18:30 - 39.7, 19:00 - 81.8, 19:30 - 44.3. mean congestion is 67.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 87.1, 17:30 - 39.8, 18:00 - 13.1, 18:30 - 112.6, 19:00 - 23.1, 19:30 - 60.1. mean congestion is 56.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
441,How busy is Gangnam around Lunchtime?,"The requested Lunchtime congestion in Gangnam is 
내선 :12:00 - 75.0, 12:30 - 127.6, 13:00 - 117.4, 13:30 - 23.4, 14:00 - 17.2, 14:30 - 121.3. mean congestion is 80.3. This time period is crowded, so we recommend visiting during a different time.
외선 :12:00 - 112.8, 12:30 - 13.3, 13:00 - 20.2, 13:30 - 129.7, 14:00 - 77.1, 14:30 - 112.7. mean congestion is 77.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
442,What are the crowds like in Gangnam during Daybreak?,"The requested Daybreak congestion in Gangnam is 
내선 :5:30 - 88.7, 6:00 - 114.5, 6:30 - 86.9. mean congestion is 96.7. This time period is crowded, so we recommend visiting during a different time.
외선 :5:30 - 3.0, 6:00 - 76.5, 6:30 - 114.3. mean congestion is 64.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
443,How crowded is Gangnam usually at Mid-morning hours?,"The requested Mid-morning hours congestion in Gangnam is 
내선 :10:00 - 120.4, 10:30 - 39.3, 11:00 - 21.7, 11:30 - 48.9. mean congestion is 57.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :10:00 - 18.7, 10:30 - 11.8, 11:00 - 109.1, 11:30 - 57.2. mean congestion is 49.2. This time period is not busy, so it's a good time to visit.
"
444,How dense is the crowd in Hongdea around Sunset hours?,"The requested Sunset hours congestion in Hongdea is 
내선 :17:00 - 58.1, 17:30 - 92.9, 18:00 - 59.6, 18:30 - 86.3, 19:00 - 82.2, 19:30 - 44.5. mean congestion is 70.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 5.8, 17:30 - 82.6, 18:00 - 38.1, 18:30 - 1.8, 19:00 - 41.9, 19:30 - 6.4. mean congestion is 29.4. This time period is not busy, so it's a good time to visit.
"
445,How crowded is Hongdea around Mid-morning hours?,"The requested Mid-morning hours congestion in Hongdea is 
내선 :10:00 - 8.6, 10:30 - 70.4, 11:00 - 13.6, 11:30 - 27.7. mean congestion is 30.1. This time period is not busy, so it's a good time to visit.
외선 :10:00 - 44.5, 10:30 - 79.6, 11:00 - 129.1, 11:30 - 104.8. mean congestion is 89.5. This time period is crowded, so we recommend visiting during a different time.
"
446,What’s the crowd flow like in Gangnam during Daybreak?,"The requested Daybreak congestion in Gangnam is 
내선 :5:30 - 4.6, 6:00 - 98.8, 6:30 - 13.9. mean congestion is 39.1. This time period is not busy, so it's a good time to visit.
외선 :5:30 - 26.0, 6:00 - 20.8, 6:30 - 1.5. mean congestion is 16.1. This time period is not busy, so it's a good time to visit.
"
447,How full does Hongdea get during Mid-morning hours?,"The requested Mid-morning hours congestion in Hongdea is 
내선 :10:00 - 9.0, 10:30 - 3.3, 11:00 - 110.8, 11:30 - 50.8. mean congestion is 43.5. This time period is not busy, so it's a good time to visit.
외선 :10:00 - 66.6, 10:30 - 13.6, 11:00 - 120.7, 11:30 - 113.0. mean congestion is 78.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
448,What’s the crowd situation in Myeongdong at Evening rush?,"The requested Evening rush congestion in Myeongdong is 
내선 :17:00 - 118.5, 17:30 - 4.3, 18:00 - 27.6, 18:30 - 59.7, 19:00 - 68.8, 19:30 - 62.7. mean congestion is 56.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 92.1, 17:30 - 9.5, 18:00 - 115.6, 18:30 - 40.7, 19:00 - 54.5, 19:30 - 93.7. mean congestion is 67.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
449,What’s the foot traffic in Gangnam during Lunchtime rush?,"The requested Lunchtime rush congestion in Gangnam is 
상선 :12:00 - 95.9, 12:30 - 104.2, 13:00 - 87.0, 13:30 - 9.6, 14:00 - 108.1, 14:30 - 94.1. mean congestion is 83.2. This time period is crowded, so we recommend visiting during a different time.
하선 :12:00 - 50.1, 12:30 - 5.9, 13:00 - 94.8, 13:30 - 54.2, 14:00 - 39.2, 14:30 - 84.3. mean congestion is 54.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
450,How much foot traffic does Gangnam have at Morning rush hour?,"The requested Morning rush hour congestion in Gangnam is 
내선 :7:00 - 109.1, 7:30 - 93.1, 8:00 - 77.3, 8:30 - 35.9, 9:00 - 123.0, 9:30 - 9.9. mean congestion is 74.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 28.5, 7:30 - 8.4, 8:00 - 29.6, 8:30 - 20.6, 9:00 - 119.8, 9:30 - 61.3. mean congestion is 44.7. This time period is not busy, so it's a good time to visit.
"
451,What are the crowds like in Hongdea during Twilight commute?,"The requested Twilight commute congestion in Hongdea is 
내선 :17:00 - 128.7, 17:30 - 63.3, 18:00 - 122.4, 18:30 - 112.8, 19:00 - 108.4, 19:30 - 95.1. mean congestion is 105.1. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 123.0, 17:30 - 112.5, 18:00 - 28.6, 18:30 - 60.7, 19:00 - 69.2, 19:30 - 24.4. mean congestion is 69.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
452,What’s the Breakfast time traffic like in Gangnam?,"The requested Breakfast time congestion in Gangnam is 
내선 :7:00 - 62.1, 7:30 - 70.8, 8:00 - 109.2, 8:30 - 15.5, 9:00 - 100.4, 9:30 - 17.1. mean congestion is 62.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 49.2, 7:30 - 126.8, 8:00 - 46.2, 8:30 - 28.2, 9:00 - 129.4, 9:30 - 78.6. mean congestion is 76.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
453,What’s the Morning rush hour traffic like in Gangnam?,"The requested Morning rush hour congestion in Gangnam is 
내선 :7:00 - 125.0, 7:30 - 52.1, 8:00 - 94.2, 8:30 - 26.3, 9:00 - 7.1, 9:30 - 88.2. mean congestion is 65.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 29.6, 7:30 - 13.6, 8:00 - 129.1, 8:30 - 122.0, 9:00 - 89.6, 9:30 - 72.3. mean congestion is 76.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
454,What are the crowds like in Hongdea during Post-work rush?,"The requested Post-work rush congestion in Hongdea is 
내선 :17:00 - 45.2, 17:30 - 72.4, 18:00 - 84.8, 18:30 - 44.1, 19:00 - 81.5, 19:30 - 87.7. mean congestion is 69.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 84.2, 17:30 - 116.6, 18:00 - 111.0, 18:30 - 40.2, 19:00 - 61.3, 19:30 - 103.6. mean congestion is 86.1. This time period is crowded, so we recommend visiting during a different time.
"
455,What’s the foot traffic in Myeongdong during Lunch hour?,"The requested Lunch hour congestion in Myeongdong is 
내선 :12:00 - 29.8, 12:30 - 122.1, 13:00 - 62.2, 13:30 - 68.2, 14:00 - 32.6, 14:30 - 33.9. mean congestion is 58.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 72.9, 12:30 - 103.1, 13:00 - 82.3, 13:30 - 102.8, 14:00 - 24.6, 14:30 - 13.8. mean congestion is 66.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
456,What’s the crowd situation in Myeongdong at Post-work rush?,"The requested Post-work rush congestion in Myeongdong is 
상선 :17:00 - 117.4, 17:30 - 54.7, 18:00 - 121.7, 18:30 - 129.4, 19:00 - 119.2, 19:30 - 67.6. mean congestion is 101.7. This time period is crowded, so we recommend visiting during a different time.
하선 :17:00 - 86.9, 17:30 - 128.3, 18:00 - 3.3, 18:30 - 50.4, 19:00 - 19.4, 19:30 - 81.0. mean congestion is 61.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
457,How dense is the crowd in Gangnam around Evening peak?,"The requested Evening peak congestion in Gangnam is 
상선 :17:00 - 102.8, 17:30 - 68.1, 18:00 - 10.6, 18:30 - 57.9, 19:00 - 26.2, 19:30 - 1.4. mean congestion is 44.5. This time period is not busy, so it's a good time to visit.
하선 :17:00 - 0.7, 17:30 - 10.3, 18:00 - 55.9, 18:30 - 122.9, 19:00 - 111.7, 19:30 - 16.0. mean congestion is 52.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
458,How are the crowds in Hongdea at Noon hour?,"The requested Noon hour congestion in Hongdea is 
내선 :12:00 - 31.8, 12:30 - 59.8, 13:00 - 9.3, 13:30 - 8.6, 14:00 - 81.5, 14:30 - 2.0. mean congestion is 32.2. This time period is not busy, so it's a good time to visit.
외선 :12:00 - 61.5, 12:30 - 25.0, 13:00 - 17.2, 13:30 - 54.1, 14:00 - 30.4, 14:30 - 75.0. mean congestion is 43.9. This time period is not busy, so it's a good time to visit.
"
459,What’s the foot traffic in Myeongdong during Morning hustle?,"The requested Morning hustle congestion in Myeongdong is 
내선 :7:00 - 20.8, 7:30 - 23.8, 8:00 - 40.8, 8:30 - 99.0, 9:00 - 7.2, 9:30 - 82.7. mean congestion is 45.7. This time period is not busy, so it's a good time to visit.
외선 :7:00 - 108.7, 7:30 - 44.5, 8:00 - 55.0, 8:30 - 25.0, 9:00 - 3.3, 9:30 - 114.0. mean congestion is 58.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
460,How heavy is the crowd in Myeongdong around Lunch hour?,"The requested Lunch hour congestion in Myeongdong is 
상선 :12:00 - 66.4, 12:30 - 50.2, 13:00 - 81.1, 13:30 - 10.3, 14:00 - 74.4, 14:30 - 83.5. mean congestion is 61.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :12:00 - 10.8, 12:30 - 87.3, 13:00 - 104.7, 13:30 - 85.8, 14:00 - 57.5, 14:30 - 79.3. mean congestion is 70.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
